0.08871848193397458, 0.001848731210168042
0.0034507408370159087, 0.005714260104156432
0.2014101897582533, 0.01701280890617851
0.24585391213932928, 0.030316950960443734
0.30061086560956607, 0.05504289056407563
0.38276579152586443, 0.09498893002160202
0.4444372238107619, 0.13304366142896829
0.5300948791265923, 0.186320733576544
0.6226410189758254, 0.2491170907917497
0.7151871588250587, 0.31191344800695553
0.8077203015336625, 0.37280505185410917
0.8968157005458801, 0.42988938985147385
1.0064725760332727, 0.5002935561073113
1.1092409669872627, 0.5611784372955189
1.2188588510527685, 0.6258683434472001
1.3523459838835457, 0.6886378100266215
1.5063036132050953, 0.751393831288151
1.6636080062386276, 0.8046238448231042
1.814101897582532, 0.8597630934987404
2.1080062386275022, 0.9319510052616008
2.3949051208734087, 0.977476851644362
2.627047049649077, 0.9982767584234914
2.9068234988302573, 0.9999977591136844
