case,enthalpy_kJkg,iterations_completed,liquid_mass_flow_kgs,gas_mass_flow_kgs,dpm_injected_mass_flow_kgs,escaped_kgs,trapped_kgs,incomplete_kgs,escaped_zone_names,trapped_zone_names,incomplete_zone_names,escaped_zone_breakdown,trapped_zone_breakdown,incomplete_zone_breakdown,escaped_count,trapped_count,incomplete_count
Case 6,1760,1500,101.09,96.52,101.09,0.1443,51.37,49.58,steam_outlet,fluid_outlet,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":7640.0}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":34891.0}]","[{""fate"":""incomplete"",""zone_name"":"""",""zone_id"":"""",""count"":35769.0}]",7640,34891,35769
