case,enthalpy_kJkg,iterations_completed,liquid_mass_flow_kgs,gas_mass_flow_kgs,dpm_injected_mass_flow_kgs,escaped_kgs,trapped_kgs,incomplete_kgs,escaped_zone_names,trapped_zone_names,incomplete_zone_names,escaped_zone_breakdown,trapped_zone_breakdown,incomplete_zone_breakdown,escaped_count,trapped_count,incomplete_count
Case 3,1520,1500,124.84,72.77,124.84,0.1967,69.55,55.09,steam_outlet,fluid_outlet,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":8359.0,""mass_flow_kgs"":0.1967}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":36995.0,""mass_flow_kgs"":69.55}]","[{""fate"":""incomplete"",""zone_name"":"""",""zone_id"":"""",""count"":32946.0,""mass_flow_kgs"":55.09}]",8359,36995,32946
