carrier_outlet_quality_percent_trend_only,domain_volume_avg_velocity_ms,domain_volume_avg_vorticity_s-1,inlet_mass_weighted_pressure_pa,iteration,liquid_imbalance_percent,liquid_liquidinlet_kgs,liquid_net_kgs,liquid_steaminlet_kgs,liquid_steamoutlet_kgs,mixture_imbalance_percent,mixture_liquidinlet_kgs,mixture_net_kgs,mixture_steaminlet_kgs,mixture_steamoutlet_kgs,outlet_area_weighted_velocity_ms,outlet_mass_weighted_pressure_pa,pressure_drop_pa,vapor_imbalance_percent,vapor_liquidinlet_kgs,vapor_net_kgs,vapor_steaminlet_kgs,vapor_steamoutlet_kgs
99.99838999365473,31.47627,81.95505,1148116.7,3250,99.9988795757783,116.92,116.91869,-0.0,-0.0013113717,58.781772177521376,116.92,116.15866,80.69,-81.451339,46.74893,1119917.5,28199.199999999953,0.941908414921304,-0.0,-0.7600259,80.69,-81.450026
99.9931901273527,31.957458,81.788466,1148894.1,3500,99.99525316455696,116.92,116.91445,-0.0,-0.0055468397,58.78097768331562,116.92,116.15709,80.69,-81.452915,46.996915,1119914.3,28979.800000000047,0.9386127277233859,-0.0,-0.75736661,80.69,-81.447367
99.97413627521158,32.321244,81.443049,1150000.0,3750,99.98197913102975,116.92,116.89893,-0.0,-0.021070504,58.773650118921104,116.92,116.14261,80.69,-81.467389,47.521253,1119901.1,30098.899999999907,0.9373267071508241,-0.0,-0.75632892,80.69,-81.446329
99.99069306956314,32.626897,81.579507,1150931.3,4000,99.99351693465617,116.92,116.91242,-0.0,-0.0075842006,58.76229947877132,116.92,116.12018,80.69,-81.489816,47.900831,1119902.2,31029.100000000093,0.9818227165695874,-0.0,-0.79223275,80.69,-81.482233
