native_iteration,total_liquid_mass_kg,phase2_steamoutlet_flux_kg_s,ewf_film_mass_kg,active_ewf_wall_geometric_area_m2_static,ewf_wetted_area_m2_at_native_13586,ewf_velocity_area_weighted_average_m_s,ewf_maximum_film_thickness_mm
9492,63.01979102289255,-1.733963468064628,3.728044644764467,53.4369522992766,,57.42245555085903,0.3594237787183374
9493,63.00872721675334,-1.732337047628125,3.728661420168019,53.4369522992766,,57.43300576918399,0.3593949077185243
9494,62.99997791871575,-1.733716638249942,3.729277398936411,53.4369522992766,,57.44354057495491,0.3593637375161052
9495,63.01398828127444,-1.735391635302116,3.729891009637516,53.4369522992766,,57.45404889320531,0.3593302681110799
9496,63.00186153599495,-1.730948377698383,3.730503115877572,53.4369522992766,,57.46455200325026,0.3592945577111095
9497,62.98961910796028,-1.72890307041276,3.731113842525427,53.4369522992766,,57.47505251906734,0.3592565772123635
9498,62.98645613333431,-1.730661007245101,3.731724230078976,53.4369522992766,,57.48554735935885,0.3592163848225027
9499,63.00707714583253,-1.739518076017393,3.732336168690047,53.4369522992766,,57.49605424594287,0.3591739514376968
9500,63.01993849817546,-1.739007494265156,3.732952046351037,53.4369522992766,,57.50661771271786,0.3591293061617762
9501,63.02985078738337,-1.732598513054522,3.733572051929971,53.4369522992766,,57.5172097619527,0.3590824780985713
9502,63.01268702986954,-1.734077408600983,3.734194051824953,53.4369522992766,,57.52779194660162,0.3590334672480822
9503,62.99982989768878,-1.735109207536461,3.734813283157527,53.4369522992766,,57.53831024898695,0.3589823027141392
9504,63.0013629980846,-1.733730114438212,3.735428178811258,53.4369522992766,,57.54877574761106,0.3589289844967425
9505,63.01070591578207,-1.730406601633906,3.736037858892995,53.4369522992766,,57.5591992572101,0.3588734834920615
9506,63.00243353742606,-1.732840604404957,3.736644734015125,53.4369522992766,,57.56961192327657,0.3588158870115876
9507,62.99076209741045,-1.733667883613708,3.737252171330065,53.4369522992766,,57.58006626467906,0.3587561368476599
9508,62.98183600081083,-1.726960798491074,3.73786328875432,53.4369522992766,,57.59054816913824,0.3586942912079394
9509,62.99926051302671,-1.727949319344586,3.738478269969228,53.4369522992766,,57.60104655576151,0.3586303500924259
9510,63.00641577398551,-1.737148219019483,3.739096799669796,53.4369522992766,,57.61158276418141,0.3585643426049501
9511,63.00693820463289,-1.735391062399164,3.739716734291622,53.4369522992766,,57.62211861890695,0.3584962396416813
9512,63.00904666795152,-1.739289018087124,3.740334290561405,53.4369522992766,,57.63260130265947,0.3584260994102806
9513,63.00108260324564,-1.733531731059961,3.740949558517618,53.4369522992766,,57.64304857051371,0.3583539219107479
9514,62.99076329880398,-1.731095336999742,3.741563074896757,53.4369522992766,,57.65348131642531,0.3582797071430832
9515,62.9967472202724,-1.73358127220563,3.742176136520389,53.4369522992766,,57.66391569872159,0.358203484211117
9516,63.00655297901998,-1.733182598266037,3.742786659801558,53.4369522992766,,57.67432921342958,0.35812522401101893
9517,63.02428870217764,-1.736917246237776,3.743396256698824,53.4369522992766,,57.68475174945776,0.3580449847504497
9518,63.01651164924488,-1.734586766321808,3.744008327086447,53.4369522992766,,57.69521444215357,0.3579627664294094
9519,63.01336416250561,-1.733584802797568,3.744623880089642,53.4369522992766,,57.70571385780674,0.3578785690478981
9520,63.01733829031081,-1.735461149928279,3.745241769275976,53.4369522992766,,57.71623048507688,0.3577924217097461
9521,62.99859728171297,-1.728757641785891,3.745861408135449,53.4369522992766,,57.72673734671255,0.3577042953111231
9522,62.98811882212968,-1.735062835046416,3.746479296056718,53.4369522992766,,57.73718608671919,0.35761424805969
9523,62.98536396978012,-1.72952707270447,3.747093481328182,53.4369522992766,,57.74758382166687,0.3575222799554467
9524,62.98932755735579,-1.734467319145946,3.747704058216106,53.4369522992766,,57.75795053162344,0.3574283909983933
9525,62.9866469065385,-1.730177869366899,3.748311009101912,53.4369522992766,,57.76828709681478,0.3573326102923602
9526,62.99579142759624,-1.73381921009485,3.748916698369547,53.4369522992766,,57.77861674835401,0.3572349087335169
9527,63.01497450622147,-1.735194420738685,3.749525166258461,53.4369522992766,,57.78898803158015,0.3571353445295244
9528,63.01654599311448,-1.738844591832217,3.750139373493027,53.4369522992766,,57.79942639842159,0.3570339176803827
9529,63.04711298160637,-1.73874433825199,3.750758598972939,53.4369522992766,,57.80991343417941,0.3569306281860918
9530,63.03107927653814,-1.735649690602946,3.751381372848059,53.4369522992766,,57.82046265579046,0.3568255051504821
9531,63.0167801348553,-1.737257890961281,3.752003647224709,53.4369522992766,,57.83099094332496,0.3567185485735536
9532,63.01078197008918,-1.7362189710831,3.752621272193098,53.4369522992766,,57.8414496523209,0.3566097875591367
9533,63.01025203538989,-1.730376569517429,3.753235713789516,53.4369522992766,,57.85185855641451,0.3564991930034012
9534,63.01527711322166,-1.736310188163264,3.753849543305213,53.4369522992766,,57.86224624440609,0.3563867940101773
9535,63.02176738914628,-1.737947962757479,3.754464691257568,53.4369522992766,,57.87264719198279,0.356272590579465
9536,63.03863740517173,-1.735423176097616,3.755081655105852,53.4369522992766,,57.88307826088131,0.3561566409189254
9537,63.01965288161764,-1.733982693931901,3.755699680665782,53.4369522992766,,57.8935400323585,0.3560388868208975
9538,63.0316277864239,-1.740731284511922,3.756316302664411,53.4369522992766,,57.90398645498403,0.3559194155968726
9539,63.04441734571525,-1.733482357512107,3.756930135473095,53.4369522992766,,57.91441653304509,0.3557981690391898
9540,63.04129576080873,-1.735233442741844,3.757543421705571,53.4369522992766,,57.92482372585498,0.3556752053555101
9541,63.03117716461706,-1.731494970280755,3.758157854088414,53.4369522992766,,57.93520967033964,0.355550495442003
9542,63.02073907689068,-1.733632501797316,3.758773713289751,53.4369522992766,,57.94559490094383,0.3554240975063294
9543,63.02601227980086,-1.738318334952231,3.759389638774554,53.4369522992766,,57.95596816851334,0.3552960115484893
9544,63.04071840545195,-1.737120895710081,3.760004366769881,53.4369522992766,,57.96632995708838,0.3551662084646523
9545,63.03318382812897,-1.730149031476167,3.760618507078015,53.4369522992766,,57.97668998836138,0.3550347464624792
9546,63.03233031161209,-1.736060695671321,3.761233054467431,53.4369522992766,,57.9870485274856,0.3549015964381397
9547,63.03052724064361,-1.737865567298281,3.761847494093257,53.4369522992766,,57.99741012673861,0.3547667874954641
9548,63.04276301430532,-1.737608892003706,3.762461745144626,53.4369522992766,,58.00779352218148,0.3546303487382829
9549,63.0298219639776,-1.735610366638047,3.76307635087106,53.4369522992766,,58.01820578227104,0.3544922801665962
9550,63.02225501542294,-1.737739856100039,3.763691700732742,53.4369522992766,,58.0286563129824,0.3543525817804039
9551,63.02078503703082,-1.735079737129707,3.76430553687921,53.4369522992766,,58.03906129452538,0.354211253579706
9552,63.01927102623766,-1.735276953965702,3.764916831900647,53.4369522992766,,58.04937885803135,0.3540683537721634
9553,63.03028310406287,-1.734405454396334,3.765527049263055,53.4369522992766,,58.0596457610124,0.3539238241501153
9554,63.01448865069015,-1.73676683915799,3.766138629044039,53.4369522992766,,58.06991624235198,0.3537777520250529
9555,62.99894173036344,-1.732214440374315,3.76675228116091,53.4369522992766,,58.08020072483574,0.3536300791893154
9556,62.99394712668511,-1.730494720538319,3.76736396144093,53.4369522992766,,58.09045326951835,0.3534808347467333
9557,63.0104562844716,-1.73098667165387,3.767972564646455,53.4369522992766,,58.10066710677667,0.353330047801137
9558,63.02738032572919,-1.735223974382923,3.768581011285561,53.4369522992766,,58.11089558622298,0.3531777474563569
9559,63.01926306609854,-1.733395628718538,3.769193067041627,53.4369522992766,,58.12117744056273,0.3530239046085626
9560,63.00015220594351,-1.730750799893713,3.769806933522698,53.4369522992766,,58.13148493455334,0.3528685192577541
9561,63.01313691948548,-1.733485513023785,3.770420532405622,53.4369522992766,,58.14177555415628,0.3527116496115923
9562,63.01493254390652,-1.734847803560467,3.771034062719502,53.4369522992766,,58.15206549814709,0.3525532665662467
9563,63.00487346023171,-1.731268547692491,3.771647782174453,53.4369522992766,,58.16235297492435,0.3523934283293784
9564,63.00049432136692,-1.730763344401779,3.772261226681577,53.4369522992766,,58.17263617940915,0.3522320766933262
9565,62.98801434116972,-1.732884960100061,3.772875041302019,53.4369522992766,,58.18292984641365,0.3520692698657513
9566,62.97445251549773,-1.734526891092275,3.77348757804313,53.4369522992766,,58.19318982553899,0.3519050078466535
9567,62.97594208531969,-1.733097103606608,3.774096399736914,53.4369522992766,,58.20338985402952,0.3517393197398633
9568,62.99218992468285,-1.732169961636396,3.774701920896947,53.4369522992766,,58.2135449397104,0.3515721473377198
9569,62.99221875621706,-1.731371608214485,3.775307107850486,53.4369522992766,,58.22370028777254,0.3514035779517144
9570,63.0080959315474,-1.738695930710044,3.77591450175243,53.4369522992766,,58.23386902048415,0.3512336115818471
9571,63.02542382314293,-1.731732435756585,3.776525522275795,53.4369522992766,,58.24408571605335,0.3511420800350606
9572,63.02423055043423,-1.733290381402034,3.777141776786817,53.4369522992766,,58.25438116645577,0.3511559625621885
9573,63.02317213979918,-1.733380666226954,3.77776168419072,53.4369522992766,,58.26474605639338,0.3511677787173539
9574,63.01112394379052,-1.735997189611456,3.778382470117715,53.4369522992766,,58.27512636920293,0.3511775576043874
9575,62.98820958114757,-1.727975635685818,3.779001699556483,53.4369522992766,,58.28548901203199,0.3511852992232889
9576,62.97803597223483,-1.728343952997232,3.779612944591708,53.4369522992766,,58.29569838956593,0.3511910326778889
9577,62.97645277964139,-1.7297589487243,3.780217562461342,53.4369522992766,,58.30578004049203,0.3511947579681873
9578,62.99409905309516,-1.736975158806119,3.780820287503815,53.4369522992766,,58.31582241526216,0.3511965041980147
9579,63.01545027244427,-1.733672544609564,3.781425510017591,53.4369522992766,,58.32590623148814,0.3511962422635406
9580,63.01166599020659,-1.733432209845773,3.78203443930333,53.4369522992766,,58.33606442498325,0.3511940012685955
9581,63.00704991913834,-1.730314780050049,3.782647402531361,53.4369522992766,,58.34629270541123,0.3511897812131792
9582,63.00910637875925,-1.73299716510257,3.783263645919396,53.4369522992766,,58.35657318022668,0.3511835820972919
9583,63.00279073641786,-1.729018108743403,3.783879864986354,53.4369522992766,,58.36684887971397,0.3511754621285945
9584,63.00107003430836,-1.728527092434268,3.78449469112305,53.4369522992766,,58.37708964621131,0.351165363099426
9585,63.01564062207491,-1.735261891145521,3.785109580821774,53.4369522992766,,58.38731632349197,0.3511533432174474
9586,62.99168945186654,-1.735058206206301,3.785726743962666,53.4369522992766,,58.39756700743926,0.3511394024826586
9587,62.97553508850723,-1.728748891242459,3.786344001602727,53.4369522992766,,58.407806197998,0.3511235408950597
9588,62.98149581590337,-1.732390730536837,3.786956634388782,53.4369522992766,,58.41798178435135,0.3511057584546506
9589,63.00730897130296,-1.734158827130511,3.787563886667088,53.4369522992766,,58.42809365560182,0.3510860842652619
9590,63.01427140312143,-1.735022298196952,3.78817057394836,53.4369522992766,,58.4382086470586,0.3510645183268934
9591,63.02741712640142,-1.731830393727077,3.788781331947383,53.4369522992766,,58.44838749848269,0.3510410897433758
9592,63.02928975534449,-1.733235664915414,3.789396472614873,53.4369522992766,,58.45862358538785,0.351015740307048
9593,63.01283101916233,-1.73354265696539,3.790014721950157,53.4369522992766,,58.46889235760373,0.3509885573294014
9594,62.99248896178604,-1.736457646204085,3.79063242490231,53.4369522992766,,58.4791355966195,0.3509595117066056
9595,62.99107367424895,-1.729735714368094,3.79124728496847,53.4369522992766,,58.48931853681527,0.3509286034386605
9596,63.01006322859016,-1.735810373722193,3.791859222327912,53.4369522992766,,58.49944183336468,0.3508958907332271
9597,63.00851237263772,-1.735664851515996,3.79247061900409,53.4369522992766,,58.50955570114582,0.3508613153826445
9598,63.00142340318058,-1.736235603983734,3.79308247664332,53.4369522992766,,58.51968524389856,0.3508249064907432
9599,62.99099093335705,-1.729603940999015,3.793695488057654,53.4369522992766,,58.52984220825393,0.3507867222651839
9600,63.00720538399595,-1.738039371797522,3.794310282003655,53.4369522992766,,58.54002587272582,0.3507467044983059
9601,63.00681524212613,-1.736648241137294,3.79492592816187,53.4369522992766,,58.55024543326739,0.35070491139777
9602,63.02310133573159,-1.737595856596103,3.795542141989739,53.4369522992766,,58.56047542264638,0.3506613138597459
9603,63.05274175382085,-1.740028052863765,3.796157993045957,53.4369522992766,,58.57068930873469,0.3506159409880638
9604,63.02930600467451,-1.739484943138649,3.79677633259764,53.4369522992766,,58.58090194801858,0.3505687927827239
9605,63.00478046523931,-1.73767100718692,3.797392798216889,53.4369522992766,,58.59104933144589,0.3505198692437261
9606,63.00434928185764,-1.7367783293792,3.79800754072761,53.4369522992766,,58.6011488132721,0.3504692285787314
9607,63.02211533707415,-1.740615662309253,3.798622482165552,53.4369522992766,,58.61125546489699,0.3504168125800788
9608,63.00556847809137,-1.73598410173484,3.799238076492909,53.4369522992766,,58.6213936864202,0.3503626794554293
9609,63.01477270824471,-1.738528715552477,3.799851968573096,53.4369522992766,,58.63152176945445,0.3503068001009524
9610,63.00684331739426,-1.73639109491954,3.800464369353736,53.4369522992766,,58.64165290562146,0.3502492036204785
9611,63.00946421115567,-1.739704272663883,3.801077620745231,53.4369522992766,,58.65179654742846,0.3501898900140077
9612,63.02393592137446,-1.74069421173673,3.801691097024024,53.4369522992766,,58.66193688314041,0.3501288883853704
9613,63.01134956329998,-1.734130100738762,3.802305325994586,53.4369522992766,,58.67208450727308,0.3500661696307361
9614,63.01139465734715,-1.738069136795926,3.802918737683371,53.4369522992766,,58.68220035262066,0.3500017919577658
9615,63.01218990133111,-1.738608667308489,3.803531058903155,53.4369522992766,,58.69229198321961,0.3499356971587986
9616,63.02568438575102,-1.738725269008147,3.804144179372222,53.4369522992766,,58.70238780489108,0.3498679725453258
9617,63.01900976584434,-1.736319845762565,3.804760477611559,53.4369522992766,,58.71252392097671,0.3497985599096864
9618,63.02640220480484,-1.742861233417129,3.805377505180084,53.4369522992766,,58.72266445045182,0.3497274883557111
9619,63.01714482581421,-1.737398238983389,3.805992683754752,53.4369522992766,,58.73278259537513,0.3496547869872302
9620,63.01041759717184,-1.732748802832011,3.806605496524297,53.4369522992766,,58.74286772204805,0.3495804558042437
9621,63.00834806277634,-1.731624211875603,3.80721714537116,53.4369522992766,,58.75293055971005,0.3495044657029212
9622,63.0064090332144,-1.739244055192138,3.807828309509923,53.4369522992766,,58.762998341521,0.3494268748909235
9623,63.00510386393955,-1.73468047444848,3.8084390028935,53.4369522992766,,58.77306342589037,0.3493476542644203
9624,63.00154760375585,-1.731730552929553,3.809050211424513,53.4369522992766,,58.78313753568981,0.3492668620310724
9625,63.00371416223054,-1.7311411582837,3.809662901331779,53.4369522992766,,58.79321433918409,0.3491844399832189
9626,63.03083872809459,-1.740275386734995,3.810275664412269,53.4369522992766,,58.80328652216244,0.3491004463285208
9627,63.0306389914414,-1.739235528733256,3.810889074834865,53.4369522992766,,58.8133720322006,0.3490148519631475
9628,63.05398497033562,-1.740141894957679,3.811503974495294,53.4369522992766,,58.82345650650129,0.3489276859909296
9629,63.0426471998903,-1.733757648519133,3.812119341249454,53.4369522992766,,58.83353555889115,0.3488389775156975
9630,63.02902282763237,-1.742362837331967,3.812735216656812,53.4369522992766,,58.84360842261992,0.3487486974336207
9631,63.01343621973814,-1.734630513882206,3.813351152941992,53.4369522992766,,58.85367804062437,0.3486568748485297
9632,63.00213927157886,-1.730301436700086,3.813966372569774,53.4369522992766,,58.86373771779859,0.3485635097604245
9633,62.9917794054555,-1.73353576408478,3.814577901499103,53.4369522992766,,58.87375300734986,0.3484686021693051
9634,63.00395315823145,-1.739469562502295,3.815185641207194,53.4369522992766,,58.88372736998183,0.34837218117900187
9635,63.01119779947073,-1.734856534368602,3.815793814108134,53.4369522992766,,58.89371577604974,0.348274246789515
9636,63.00196988340009,-1.737071726205571,3.8164052994373,53.4369522992766,,58.90374128379116,0.3481747698970139
9637,63.01000990882662,-1.736172865596213,3.817019749055198,53.4369522992766,,58.91378746432741,0.34807383781299
9638,63.02432890806132,-1.738347144962322,3.817635579830846,53.4369522992766,,58.92383920303776,0.3479713923297822
9639,63.01796848778763,-1.734014076459446,3.818253328668482,53.4369522992766,,58.9339088210029,0.3478674625512213
9640,63.00597995088706,-1.734491222901711,3.818869013016917,53.4369522992766,,58.943958416082,0.347762048477307
9641,62.99898927745765,-1.734492551424398,3.819479707186359,53.4369522992766,,58.95394532240339,0.3476551792118698
9642,62.99268697463157,-1.738886112897435,3.820087377857275,53.4369522992766,,58.96388997233937,0.3475468256510794
9643,63.02087451630594,-1.73642762506964,3.820694223134156,53.4369522992766,,58.97381663479666,0.3474370460025966
9644,63.01775182751166,-1.734029911288878,3.821303122370912,53.4369522992766,,58.98377491180712,0.347325811162591
9645,63.01826834686699,-1.737411626727176,3.8219157383132,53.4369522992766,,58.99376610537556,0.347213150234893
9646,63.04026238174596,-1.739045410113356,3.822529166208565,53.4369522992766,,59.00376029445745,0.3470990341156721
9647,63.02152517597283,-1.73411767594148,3.823143698509762,53.4369522992766,,59.01377053335129,0.3469835210125893
9648,63.01864799015302,-1.736831067895797,3.823759801086665,53.4369522992766,,59.02378373185927,0.3468665818218142
9649,63.01033831474933,-1.737262908893813,3.824375815270002,53.4369522992766,,59.03378594323124,0.3467482165433466
9650,63.00461107475047,-1.735317205416354,3.82499059322824,53.4369522992766,,59.04377124944471,0.3466284833848476
9651,62.9981710949091,-1.733221654732361,3.825602851609231,53.4369522992766,,59.05374736301913,0.3465073532424867
9652,62.99171044102989,-1.731659932340024,3.82621169132156,53.4369522992766,,59.06369134024505,0.3463848261162639
9653,63.00272428704648,-1.735366374914506,3.826818360025887,53.4369522992766,,59.07360547783154,0.3462609311100096
9654,63.01115232635024,-1.739630155622854,3.827426038472639,53.4369522992766,,59.08352385927024,0.3461356682237238
9655,63.02142077034832,-1.73566527461794,3.828036972687465,53.4369522992766,,59.09347324083861,0.346009066561237
9656,63.04083409877492,-1.734271087310589,3.828650809069774,53.4369522992766,,59.10344926471073,0.3458810970187187
9657,63.03122240331855,-1.736586604783811,3.829268098789402,53.4369522992766,,59.11345932926181,0.345751759596169
9658,63.03494365391025,-1.739131154532585,3.829888803448684,53.4369522992766,,59.12350611185735,0.3456211125012487
9659,63.02422151393341,-1.735960097018614,3.830509562832168,53.4369522992766,,59.13355092417288,0.3454891266301274
9660,63.01019825122792,-1.736240888016586,3.831126345039194,53.4369522992766,,59.14356039429933,0.3453558310866356
9661,63.00325886641198,-1.734529236608465,3.831737333058311,53.4369522992766,,59.1535035468357,0.3452212258707732
9662,63.02600250494723,-1.741386582156395,3.832344618645279,53.4369522992766,,59.16338939358171,0.3450853109825402
9663,63.01954343149445,-1.73261701642831,3.832953198349825,53.4369522992766,,59.17329594584999,0.3449480864219368
9664,63.01440417590611,-1.736097377593651,3.833564386111257,53.4369522992766,,59.18322805298238,0.3448095812927932
9665,63.010950428943,-1.735304765440672,3.834176220946874,53.4369522992766,,59.19315247445761,0.3446697955951095
9666,63.02246964776178,-1.741203853349386,3.834788636739943,53.4369522992766,,59.20305847323522,0.3445287293288857
9667,63.01891115708361,-1.737271867365704,3.835402755387554,53.4369522992766,,59.21297373697666,0.3443864115979522
9668,63.03103923790934,-1.740700250730226,3.836018088131821,53.4369522992766,,59.22289851717566,0.3442428132984787
9669,63.03726330004262,-1.73746256702174,3.836633881949782,53.4369522992766,,59.23284073417064,0.3441305307205766
9670,63.02326351524448,-1.73763130569273,3.837250759032087,53.4369522992766,,59.24280928592302,0.3440873988438398
9671,63.01366473052266,-1.736619203141577,3.837866687961617,53.4369522992766,,59.25276396719643,0.3440427826717496
9672,63.00261984529344,-1.734105208817548,3.838480758150848,53.4369522992766,,59.26268949077988,0.3439966822043061
9673,63.01151164013642,-1.737081439047384,3.839093074434171,53.4369522992766,,59.27258987009327,0.3439490974415094
9674,63.00706745540825,-1.739568555899465,3.839703125168788,53.4369522992766,,59.28248354651041,0.3438999992795289
9675,63.01693294895372,-1.741209344595776,3.840311247973356,53.4369522992766,,59.2923468981928,0.3438494459260255
9676,63.03477655753559,-1.732606935708519,3.840919864768025,53.4369522992766,,59.30220737195676,0.3437974373809993
9677,63.03161346792146,-1.732981716793507,3.841532330288269,53.4369522992766,,59.31209368691093,0.3437439736444503
9678,63.01813462091569,-1.743218454994732,3.842149490900569,53.4369522992766,,59.3220260292269,0.3436890547163785
9679,63.02403834410021,-1.73996941332168,3.842767367788479,53.4369522992766,,59.33196368226056,0.3436327097006142
9680,63.0121012026597,-1.72922424786019,3.843383595903352,53.4369522992766,,59.3418960252266,0.3435749094933271
9681,63.00066910289061,-1.735398715754785,3.843998150792767,53.4369522992766,,59.3518019320188,0.3435156831983477
9682,62.98619084163103,-1.736620592117887,3.844609992795429,53.4369522992766,,59.36167102288552,0.3434550017118454
9683,62.97922425003116,-1.735446143459785,3.845219342914715,53.4369522992766,,59.37149360096058,0.3433929232414812
9684,63.00284838635999,-1.735461837507967,3.845826633893749,53.4369522992766,,59.38128623512176,0.3433294186834246
9685,62.99720539092262,-1.731408701213112,3.846435339368812,53.4369522992766,,59.39111299716338,0.3432645171415061
9686,63.0212453457554,-1.743629604983575,3.847046424219652,53.4369522992766,,59.40095166270115,0.3431982186157256
9687,63.04024793818387,-1.742049505215289,3.847660241963351,53.4369522992766,,59.41082525717801,0.3431304940022528
9688,63.05870405145919,-1.737838063134242,3.848277162643939,53.4369522992766,,59.42073545299074,0.3430614015087485
9689,63.0764106825369,-1.73583351613373,3.848896642487381,53.4369522992766,,59.43067398168456,0.3429909120313823
9690,63.05947253754907,-1.742240634384801,3.84952085864639,53.4369522992766,,59.44067466394424,0.3429190546739846
9691,63.02118896508941,-1.7386209150838,3.850143468681304,53.4369522992766,,59.45065210498262,0.3428458294365555
9692,62.99626047945627,-1.734997313838154,3.850759763873815,53.4369522992766,,59.46052886165863,0.3427712363190949
9693,62.97959815995721,-1.73494508186417,3.851369479842209,53.4369522992766,,59.47030135642322,0.3426952462177724
9694,62.99654559645965,-1.740604916982601,3.851975735371997,53.4369522992766,,59.48002917965798,0.3426179464440793
9695,63.02146303228046,-1.735249306762961,3.852583202174229,53.4369522992766,,59.48979283888342,0.3425392496865243
9696,63.05604779703347,-1.739284617593912,3.853193160266418,53.4369522992766,,59.49959767111408,0.3424592432565987
9697,63.0830953513768,-1.745697322806919,3.853807331964842,53.4369522992766,,59.50946247779186,0.3423778980504721
9698,63.06793038531831,-1.743058314538583,3.854429265930381,53.4369522992766,,59.51941690032317,0.3422952140681446
9699,63.04010531609772,-1.737737703654694,3.855055166805729,53.4369522992766,,59.52939111282633,0.342211191309616
9700,63.02880888141438,-1.736047396039357,3.855677330143097,53.4369522992766,,59.53929166808879,0.3421258879825473
9701,63.0398581017187,-1.739245908399099,3.856293548558985,53.4369522992766,,59.54910951721459,0.3420392458792776
9702,63.0325794140973,-1.734972580866287,3.856904178451752,53.4369522992766,,59.55887590289434,0.3419512649998069
9703,63.01675764710308,-1.734178448460386,3.857510686214504,53.4369522992766,,59.56860544807171,0.3418620326556265
9704,63.00758951265621,-1.735483808798771,3.858116456719828,53.4369522992766,,59.57832455245806,0.3417714615352452
9705,63.02204231185819,-1.740555282333406,3.858724273766632,53.4369522992766,,59.5880574601296,0.3416796389501542
9706,63.03727843274074,-1.735907223844107,3.859336641145902,53.4369522992766,,59.59785245320635,0.3415865066926926
9707,63.04026326284799,-1.735044071243733,3.859952939419596,53.4369522992766,,59.60770292420106,0.341492093866691
9708,63.04902285504704,-1.738350271325305,3.860571176336392,53.4369522992766,,59.61756142626999,0.3413964295759797
9709,63.03212535926804,-1.73783896358702,3.861189367675207,53.4369522992766,,59.62739609469055,0.3412994847167283
9710,63.03087746100194,-1.740010881222793,3.861804708866603,53.4369522992766,,59.63717402049176,0.3412012883927673
9711,63.02977625436592,-1.735898272394715,3.862418554413601,53.4369522992766,,59.64693439248661,0.3411018406040967
9712,63.01724497570883,-1.734492693091677,3.863030786441858,53.4369522992766,,59.6566918166108,0.3410011122468859
9713,63.0065278232389,-1.732373303200588,3.863641296490965,53.4369522992766,,59.6664348935225,0.340899161528796
9714,63.0057991599925,-1.735746120056563,3.864249931434256,53.4369522992766,,59.67614729188315,0.3407959884498268
9715,63.00478994007074,-1.733047251632429,3.86485887743144,53.4369522992766,,59.68586231174066,0.3406915639061481
9716,63.02653547157222,-1.73717015256055,3.865469490063292,53.4369522992766,,59.69559720291558,0.3405859170015901
9717,63.02262638071793,-1.734799993411606,3.866082360671932,53.4369522992766,,59.7053612020654,0.340479047736153
9718,63.03418552380251,-1.737055625826094,3.86669884105571,53.4369522992766,,59.71515933704066,0.3403709852136672
9719,63.04552752455368,-1.739101784080697,3.867317781062694,53.4369522992766,,59.72497650868608,0.3402617003303021
9720,63.05172686671573,-1.73510642283935,3.867938345888758,53.4369522992766,,59.73480337012852,0.3401512221898884
9721,63.04451484102037,-1.733578564593843,3.868559217565405,53.4369522992766,,59.74463687597279,0.3400395216885954
9722,63.04703065910878,-1.741095343444334,3.869177650702292,53.4369522992766,,59.75445149393482,0.3399266570340842
9723,63.03695393288308,-1.736541774536497,3.869794327720238,53.4369522992766,,59.76424921457264,0.3398125991225243
9724,63.02746425125993,-1.733612158293713,3.870408606752165,53.4369522992766,,59.77402295517754,0.3396973479539156
9725,63.01829813654175,-1.729477518321315,3.871017890511467,53.4369522992766,,59.78373510589841,0.3395809617359191
9726,63.02335243491804,-1.736538077252882,3.871624338104223,53.4369522992766,,59.79339758372677,0.3394633822608739
9727,63.04224820384617,-1.736846882506542,3.872232252223199,53.4369522992766,,59.80305899478797,0.3393446386326104
9728,63.05544847605246,-1.73439236811401,3.872845185248486,53.4369522992766,,59.81277317707809,0.3392247599549592
9729,63.06501617864031,-1.736429727794825,3.87346403107057,53.4369522992766,,59.82253952888478,0.3391037171240896
9730,63.06696343369085,-1.742433529195931,3.874085896073534,53.4369522992766,,59.83232354483417,0.3389815392438322
9731,63.07457372756274,-1.737327860875663,3.874706373196738,53.4369522992766,,59.84208744852586,0.338858226314187
9732,63.05676524195808,-1.734238787080865,3.875325367204104,53.4369522992766,,59.85185306033288,0.3387337783351541
9733,63.02733358518384,-1.734844623967312,3.875940657085668,53.4369522992766,,59.86159399975008,0.3386081953067333
9734,63.0122487797078,-1.734000159099848,3.87655110616713,53.4369522992766,,59.87127714668357,0.3384815063327551
9735,63.00473860407697,-1.735053768954165,3.877157860730576,53.4369522992766,,59.88090761934313,0.3383537114132196
9736,63.02566367639135,-1.736144201405035,3.877763935236895,53.4369522992766,,59.89053025542887,0.3382247814442962
9737,63.02726961629632,-1.732667384379773,3.878372263784665,53.4369522992766,,59.90019640165811,0.338094774633646
9738,63.05394759721254,-1.740737186372898,3.878985030490035,53.4369522992766,,59.90988891668859,0.3379636618774384
9739,63.04716537552925,-1.73692551842445,3.87960136991949,53.4369522992766,,59.91959441815306,0.3378314722795039
9740,63.05432677006942,-1.73759261981138,3.880220758876119,53.4369522992766,,59.92931264495871,0.3376981767360121
9741,63.04714800050002,-1.736044093742724,3.88084079782599,53.4369522992766,,59.9390320354268,0.3375638334546238
9742,63.04645583628495,-1.739681529383048,3.881460563655277,53.4369522992766,,59.9487628405188,0.3374283842276782
9743,63.01714554287678,-1.732485888537819,3.882077174788055,53.4369522992766,,59.95848055980702,0.3372918872628361
9744,62.9976684428892,-1.73242891164598,3.882689820284956,53.4369522992766,,59.96815905769068,0.3371543134562671
9745,62.98963454885693,-1.732640848385327,3.883297018438674,53.4369522992766,,59.9777641468287,0.3370157210156322
9746,63.00702327323236,-1.738197676134426,3.883901515223386,53.4369522992766,,59.98733070953458,0.3368760517332703
9747,63.03967191740129,-1.739596470908714,3.884508356258469,53.4369522992766,,59.99692822618056,0.336735334713012
9748,63.04078275656533,-1.735749723705895,3.885121590274606,53.4369522992766,,60.00658894100842,0.3365935990586877
