case,enthalpy_kJkg,iterations_completed,liquid_mass_flow_kgs,gas_mass_flow_kgs,dpm_injected_mass_flow_kgs,escaped_kgs,trapped_kgs,incomplete_kgs,escaped_zone_names,trapped_zone_names,incomplete_zone_names,escaped_zone_breakdown,trapped_zone_breakdown,incomplete_zone_breakdown,escaped_count,trapped_count,incomplete_count
Case 2,1440,1500,132.76,64.85,132.76,2.11,40.43,90.22,steam_outlet,fluid_outlet,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":24228.0,""mass_flow_kgs"":2.11}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":18787.0,""mass_flow_kgs"":40.43}]","[{""fate"":""incomplete"",""zone_name"":"""",""zone_id"":"""",""count"":35285.0,""mass_flow_kgs"":90.22}]",24228,18787,35285
