case,enthalpy_kJkg,iterations_completed,liquid_mass_flow_kgs,gas_mass_flow_kgs,dpm_injected_mass_flow_kgs,escaped_kgs,trapped_kgs,incomplete_kgs,escaped_zone_names,trapped_zone_names,incomplete_zone_names,escaped_zone_breakdown,trapped_zone_breakdown,incomplete_zone_breakdown,escaped_count,trapped_count,incomplete_count
Case 1,1600 -25%,1500,87.69,60.52,87.69,53.19,34.46,0.03615,steam_outlet,fluid_outlet,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":63813.0,""mass_flow_kgs"":53.19}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":14313.0,""mass_flow_kgs"":34.46}]","[{""fate"":""incomplete"",""zone_name"":"""",""zone_id"":"""",""count"":174.0,""mass_flow_kgs"":0.03615}]",63813,14313,174
