case,enthalpy_kJkg,iterations_completed,liquid_mass_flow_kgs,gas_mass_flow_kgs,dpm_injected_mass_flow_kgs,escaped_kgs,trapped_kgs,incomplete_kgs,escaped_zone_names,trapped_zone_names,incomplete_zone_names,escaped_zone_breakdown,trapped_zone_breakdown,incomplete_zone_breakdown,escaped_count,trapped_count,incomplete_count
Case 2,1440,1500,132.76,64.85,132.76,90.85,41.88,0.02919,steam_outlet,fluid_outlet,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":66590.0,""mass_flow_kgs"":90.85}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":11535.0,""mass_flow_kgs"":41.88}]","[{""fate"":""incomplete"",""zone_name"":"""",""zone_id"":"""",""count"":175.0,""mass_flow_kgs"":0.02919}]",66590,11535,175
