case,enthalpy_kJkg,injection_name,injection_number,diameter_m,diameter_mm,injected_mass_flow_kgs,velocity_mode,normal_speed_ms,z_velocity_ms_source,escaped_kgs,trapped_kgs,incomplete_kgs,escaped_zone_names,trapped_zone_names,incomplete_zone_names,escaped_zone_ids,trapped_zone_ids,incomplete_zone_ids,escaped_zone_breakdown,trapped_zone_breakdown,incomplete_zone_breakdown,escaped_count,trapped_count,incomplete_count,escaped_fraction,notes
Case 2,1440,injection-0,1,5.478028e-06,0.005478,0.215735,face-normal,27.503345,-27.503345,0.2156,9.919e-05,0,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":8696.0,""mass_flow_kgs"":0.2156}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":4.0,""mass_flow_kgs"":9.919e-05}]",,8696,4,0,0.999374232276,incomplete_kgs set to 0; no incomplete fate row in per-injection report
Case 2,1440,injection-1,2,2.739014e-05,0.02739,0.886173,face-normal,27.503345,-27.503345,0.8786,0.007436,0.0001019,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":8626.0,""mass_flow_kgs"":0.8786}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":73.0,""mass_flow_kgs"":0.007436}]","[{""fate"":""incomplete"",""zone_name"":"""",""zone_id"":"""",""count"":1.0,""mass_flow_kgs"":0.0001019}]",8626,73,1,0.991454264574,
Case 2,1440,injection-2,3,5.478028e-05,0.05478,1.101908,face-normal,27.503345,-27.503345,1.068,0.019,0.01507,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":8431.0,""mass_flow_kgs"":1.068}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":150.0,""mass_flow_kgs"":0.019}]","[{""fate"":""incomplete"",""zone_name"":"""",""zone_id"":"""",""count"":119.0,""mass_flow_kgs"":0.01507}]",8431,150,119,0.969227921024,
Case 2,1440,injection-3,4,0.0001095606,0.109561,2.217092,face-normal,27.503345,-27.503345,2.187,0.02064,0.009174,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":8583.0,""mass_flow_kgs"":2.187}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":81.0,""mass_flow_kgs"":0.02064}]","[{""fate"":""incomplete"",""zone_name"":"""",""zone_id"":"""",""count"":36.0,""mass_flow_kgs"":0.009174}]",8583,81,36,0.986427265986,
Case 2,1440,injection-4,5,0.0001643408,0.164341,2.217092,face-normal,27.503345,-27.503345,2.206,0.006626,0.004842,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":8655.0,""mass_flow_kgs"":2.206}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":26.0,""mass_flow_kgs"":0.006626}]","[{""fate"":""incomplete"",""zone_name"":"""",""zone_id"":"""",""count"":19.0,""mass_flow_kgs"":0.004842}]",8655,26,19,0.99499705019,
Case 2,1440,injection-5,6,0.0003396377,0.339638,26.552,face-normal,27.503345,-27.503345,22.94,3.614,0,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":7516.0,""mass_flow_kgs"":22.94}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":1184.0,""mass_flow_kgs"":3.614}]",,7516,1184,0,0.863965049714,incomplete_kgs set to 0; no incomplete fate row in per-injection report
Case 2,1440,injection-6,7,0.0005478028,0.547803,33.19,face-normal,27.503345,-27.503345,26.29,6.897,0,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":6892.0,""mass_flow_kgs"":26.29}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":1808.0,""mass_flow_kgs"":6.897}]",,6892,1808,0,0.792106056041,incomplete_kgs set to 0; no incomplete fate row in per-injection report
Case 2,1440,injection-7,8,0.0008217042,0.821704,33.19,face-normal,27.503345,-27.503345,23.67,9.522,0,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":6204.0,""mass_flow_kgs"":23.67}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":2496.0,""mass_flow_kgs"":9.522}]",,6204,2496,0,0.713166616451,incomplete_kgs set to 0; no incomplete fate row in per-injection report
Case 2,1440,injection-8,9,0.001588628,1.588628,33.19,face-normal,27.503345,-27.503345,11.4,21.79,0,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":2987.0,""mass_flow_kgs"":11.4}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":5713.0,""mass_flow_kgs"":21.79}]",,2987,5713,0,0.343476950889,incomplete_kgs set to 0; no incomplete fate row in per-injection report
