case,enthalpy_kJkg,injection_name,injection_number,diameter_m,diameter_mm,injected_mass_flow_kgs,velocity_mode,normal_speed_ms,z_velocity_ms_source,escaped_kgs,trapped_kgs,incomplete_kgs,escaped_zone_names,trapped_zone_names,incomplete_zone_names,escaped_zone_ids,trapped_zone_ids,incomplete_zone_ids,escaped_zone_breakdown,trapped_zone_breakdown,incomplete_zone_breakdown,escaped_count,trapped_count,incomplete_count,escaped_fraction,notes
Case 1,1600 -25%,injection-0,1,5.910666e-06,0.005911,0.142496,face-normal,25.666961,-25.666961,0.1424,6.552e-05,0,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":8696.0,""mass_flow_kgs"":0.1424}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":4.0,""mass_flow_kgs"":6.552e-05}]",,8696,4,0,0.999326296879,incomplete_kgs set to 0; no incomplete fate row in per-injection report
Case 1,1600 -25%,injection-1,2,2.955333e-05,0.029553,0.585331,face-normal,25.666961,-25.666961,0.5787,0.006526,0.0001346,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":8601.0,""mass_flow_kgs"":0.5787}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":97.0,""mass_flow_kgs"":0.006526}]","[{""fate"":""incomplete"",""zone_name"":"""",""zone_id"":"""",""count"":2.0,""mass_flow_kgs"":0.0001346}]",8601,97,2,0.988671367141,
Case 1,1600 -25%,injection-2,3,5.910666e-05,0.059107,0.727827,face-normal,25.666961,-25.666961,0.7077,0.01088,0.009286,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":8459.0,""mass_flow_kgs"":0.7077}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":130.0,""mass_flow_kgs"":0.01088}]","[{""fate"":""incomplete"",""zone_name"":"""",""zone_id"":"""",""count"":111.0,""mass_flow_kgs"":0.009286}]",8459,130,111,0.972346450461,
Case 1,1600 -25%,injection-3,4,0.0001182133,0.118213,1.464423,face-normal,25.666961,-25.666961,1.439,0.01936,0.006565,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":8546.0,""mass_flow_kgs"":1.439}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":115.0,""mass_flow_kgs"":0.01936}]","[{""fate"":""incomplete"",""zone_name"":"""",""zone_id"":"""",""count"":39.0,""mass_flow_kgs"":0.006565}]",8546,115,39,0.982639578865,
Case 1,1600 -25%,injection-4,5,0.00017732,0.17732,1.464423,face-normal,25.666961,-25.666961,1.454,0.007743,0.002525,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":8639.0,""mass_flow_kgs"":1.454}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":46.0,""mass_flow_kgs"":0.007743}]","[{""fate"":""incomplete"",""zone_name"":"""",""zone_id"":"""",""count"":15.0,""mass_flow_kgs"":0.002525}]",8639,46,15,0.992882520966,
Case 1,1600 -25%,injection-5,6,0.0003664613,0.366461,17.538,face-normal,25.666961,-25.666961,14.91,2.633,0,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":7394.0,""mass_flow_kgs"":14.91}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":1306.0,""mass_flow_kgs"":2.633}]",,7394,1306,0,0.85015395142,incomplete_kgs set to 0; no incomplete fate row in per-injection report
Case 1,1600 -25%,injection-6,7,0.0005910666,0.591067,21.9225,face-normal,25.666961,-25.666961,16.57,5.35,0,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":6577.0,""mass_flow_kgs"":16.57}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":2123.0,""mass_flow_kgs"":5.35}]",,6577,2123,0,0.755844452047,incomplete_kgs set to 0; no incomplete fate row in per-injection report
Case 1,1600 -25%,injection-7,8,0.0008865999,0.8866,21.9225,face-normal,25.666961,-25.666961,14.16,7.766,0,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":5618.0,""mass_flow_kgs"":14.16}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":3082.0,""mass_flow_kgs"":7.766}]",,5618,3082,0,0.645911734519,incomplete_kgs set to 0; no incomplete fate row in per-injection report
Case 1,1600 -25%,injection-8,9,0.001714093,1.714093,21.9225,face-normal,25.666961,-25.666961,3.233,18.67,0.01764,steam_outlet,fluid_outlet,,7,8,,"[{""fate"":""escaped"",""zone_name"":""steam_outlet"",""zone_id"":""7"",""count"":1283.0,""mass_flow_kgs"":3.233}]","[{""fate"":""trapped"",""zone_name"":""fluid_outlet"",""zone_id"":""8"",""count"":7410.0,""mass_flow_kgs"":18.67}]","[{""fate"":""incomplete"",""zone_name"":"""",""zone_id"":"""",""count"":7.0,""mass_flow_kgs"":0.01764}]",1283,7410,7,0.147474056335,
